m 	 up  	down	 # McStas
THICK=0.0013
RHO=5.25e-6
SIG1=0.115
SIG2=0.0215
MC=2.0
0.0	0.99	0.99
0.0094	0.99	0.99
0.0188	0.99	0.99
0.0282	0.99	0.99
0.0376	0.99	0.99
0.0471	0.99	0.99
0.0565	0.99	0.99
0.0659	0.99	0.99
0.0753	0.99	0.99
0.0847	0.99	0.99
0.0941	0.99	0.99
0.1035	0.99	0.99
0.1129	0.99	0.99
0.1224	0.99	0.99
0.1318	0.99	0.99
0.1412	0.99	0.99
0.1506	0.99	0.99
0.16	0.99	0.99
0.1694	0.99	0.99
0.1788	0.99	0.99
0.1882	0.99	0.99
0.1976	0.99	0.99
0.2071	0.99	0.99
0.2165	0.99	0.99
0.2259	0.99	0.99
0.2353	0.99	0.99
0.2447	0.99	0.99
0.2541	0.99	0.99
0.2635	0.99	0.99
0.2729	0.99	0.99
0.2824	0.99	0.99
0.2918	0.99	0.99
0.3012	0.99	0.99
0.3106	0.99	0.99
0.32	0.99	0.99
0.3294	0.99	0.99
0.3388	0.99	0.99
0.3482	0.99	0.99
0.3576	0.99	0.99
0.3671	0.99	0.99
0.3765	0.99	0.99
0.3859	0.99	0.99
0.3953	0.99	0.99
0.4047	0.99	0.99
0.4141	0.99	0.99
0.4235	0.99	0.99
0.4329	0.99	0.99
0.4424	0.99	0.99
0.4518	0.99	0.99
0.4612	0.99	0.99
0.4706	0.99	0.99
0.48	0.99	0.99
0.4894	0.99	0.99
0.4988	0.99	0.99
0.5082	0.99	0.99
0.5176	0.99	0.99
0.5271	0.99	0.99
0.5365	0.99	0.99
0.5459	0.99	0.99
0.5553	0.99	0.99
0.5647	0.99	0.99
0.5741	0.99	0.99
0.5835	0.99	0.99
0.5929	0.99	0.99
0.6024	0.99	0.99
0.6118	0.99	0.99
0.6212	0.99	0.99
0.6306	0.99	0.99
0.64	0.99	0.99
0.6494	0.99	0.99
0.6588	0.99	0.99
0.6682	0.99	0.99
0.6776	0.99	0.99
0.6871	0.99	0.99
0.6965	0.99	0.99
0.7059	0.99	0.99
0.7153	0.99	0.99
0.7247	0.99	0.99
0.7341	0.99	0.99
0.7435	0.99	0.99
0.7529	0.99	0.99
0.7624	0.99	0.99
0.7718	0.99	0.99
0.7812	0.99	0.99
0.7906	0.99	0.99
0.8	0.99	0.99
0.8094	0.99	0.99
0.8188	0.99	0.99
0.8282	0.99	0.99
0.8376	0.99	0.99
0.8471	0.99	0.99
0.8565	0.99	0.99
0.8659	0.99	0.99
0.8753	0.99	0.99
0.8847	0.99	0.99
0.8941	0.99	0.99
0.9035	0.99	0.99
0.9129	0.99	0.99
0.9224	0.99	0.99
0.9318	0.99	0.99
0.9412	0.99	0.99
0.9506	0.99	0.99
0.96	0.99	0.99
0.9694	0.99	0.99
0.9788	0.99	0.99
0.9882	0.99	0.99
0.9976	0.99	0.99
1.0071	0.9897	0.9897
1.0165	0.9893	0.9893
1.0259	0.9889	0.9889
1.0353	0.9885	0.9885
1.0447	0.9881	0.9881
1.0541	0.9877	0.9877
1.0635	0.9873	0.9873
1.0729	0.9869	0.9869
1.0824	0.9865	0.9865
1.0918	0.986	0.986
1.1012	0.9856	0.9856
1.1106	0.9852	0.9852
1.12	0.9848	0.9848
1.1294	0.9844	0.9844
1.1388	0.984	0.984
1.1482	0.9836	0.9836
1.1576	0.9832	0.9832
1.1671	0.9828	0.9828
1.1765	0.9824	0.9824
1.1859	0.982	0.982
1.1953	0.9816	0.9816
1.2047	0.9812	0.9812
1.2141	0.9808	0.9808
1.2235	0.9804	0.9804
1.2329	0.98	0.98
1.2424	0.9796	0.9796
1.2518	0.9792	0.9792
1.2612	0.9788	0.9788
1.2706	0.9783	0.9783
1.28	0.9779	0.9779
1.2894	0.9775	0.9775
1.2988	0.9771	0.9771
1.3082	0.9767	0.9767
1.3176	0.9763	0.9763
1.3271	0.9759	0.9759
1.3365	0.9755	0.9755
1.3459	0.9751	0.9751
1.3553	0.9747	0.9747
1.3647	0.9743	0.9743
1.3741	0.9739	0.9739
1.3835	0.9735	0.9735
1.3929	0.9731	0.9731
1.4024	0.9727	0.9727
1.4118	0.9723	0.9723
1.4212	0.9719	0.9719
1.4306	0.9715	0.9715
1.44	0.971	0.971
1.4494	0.9706	0.9706
1.4588	0.9702	0.9702
1.4682	0.9698	0.9698
1.4776	0.9694	0.9694
1.4871	0.969	0.969
1.4965	0.9686	0.9686
1.5059	0.9682	0.9682
1.5153	0.9678	0.9678
1.5247	0.9674	0.9674
1.5341	0.967	0.967
1.5435	0.9666	0.9666
1.5529	0.9662	0.9662
1.5624	0.9658	0.9658
1.5718	0.9654	0.9654
1.5812	0.965	0.965
1.5906	0.9646	0.9646
1.6	0.9642	0.9642
1.6094	0.9638	0.9638
1.6188	0.9633	0.9633
1.6282	0.9629	0.9629
1.6376	0.9625	0.9625
1.6471	0.9621	0.9621
1.6565	0.9617	0.9617
1.6659	0.9613	0.9613
1.6753	0.9609	0.9609
1.6847	0.9605	0.9605
1.6941	0.9601	0.9601
1.7035	0.9597	0.9597
1.7129	0.9593	0.9593
1.7224	0.9589	0.9589
1.7318	0.9585	0.9585
1.7412	0.9581	0.9581
1.7506	0.9576	0.9576
1.76	0.9572	0.9572
1.7694	0.9568	0.9568
1.7788	0.9564	0.9564
1.7882	0.956	0.956
1.7976	0.9555	0.9555
1.8071	0.9551	0.9551
1.8165	0.9547	0.9547
1.8259	0.9542	0.9542
1.8353	0.9538	0.9538
1.8447	0.9533	0.9533
1.8541	0.9528	0.9528
1.8635	0.9523	0.9523
1.8729	0.9517	0.9517
1.8824	0.9512	0.9512
1.8918	0.9505	0.9505
1.9012	0.9499	0.9499
1.9106	0.9491	0.9491
1.92	0.9483	0.9483
1.9294	0.9473	0.9473
1.9388	0.9463	0.9463
1.9482	0.945	0.945
1.9576	0.9435	0.9435
1.9671	0.9417	0.9417
1.9765	0.9396	0.9396
1.9859	0.9371	0.9371
1.9953	0.934	0.934
2.0047	0.9302	0.9302
2.0141	0.9256	0.9256
2.0235	0.92	0.92
2.0329	0.913	0.913
2.0424	0.9045	0.9045
2.0518	0.8941	0.8941
2.0612	0.8815	0.8815
2.0706	0.866	0.866
2.08	0.8474	0.8474
2.0894	0.8251	0.8251
2.0988	0.7987	0.7987
2.1082	0.7678	0.7678
2.1176	0.7321	0.7321
2.1271	0.6916	0.6916
2.1365	0.6466	0.6466
2.1459	0.5975	0.5975
2.1553	0.5453	0.5453
2.1647	0.4913	0.4913
2.1741	0.4367	0.4367
2.1835	0.383	0.383
2.1929	0.3316	0.3316
2.2024	0.2836	0.2836
2.2118	0.2399	0.2399
2.2212	0.2008	0.2008
2.2306	0.1665	0.1665
2.24	0.1371	0.1371
2.2494	0.1121	0.1121
2.2588	0.0911	0.0911
2.2682	0.0737	0.0737
2.2776	0.0594	0.0594
2.2871	0.0477	0.0477
2.2965	0.0382	0.0382
2.3059	0.0306	0.0306
2.3153	0.0244	0.0244
2.3247	0.0194	0.0194
2.3341	0.0155	0.0155
2.3435	0.0123	0.0123
2.3529	0.0098	0.0098
2.3624	0.0078	0.0078
2.3718	0.0062	0.0062
2.3812	0.0049	0.0049
2.3906	0.0039	0.0039
2.4	0.00	0.00
