m 	 up  	down	 # McStas
THICK=0.0024
RHO=4.79e-6
SIG1=0.109
SIG2=0.0213
MC=2.5
0.0	0.99	0.99
0.0118	0.99	0.99
0.0235	0.99	0.99
0.0353	0.99	0.99
0.0471	0.99	0.99
0.0588	0.99	0.99
0.0706	0.99	0.99
0.0824	0.99	0.99
0.0941	0.99	0.99
0.1059	0.99	0.99
0.1176	0.99	0.99
0.1294	0.99	0.99
0.1412	0.99	0.99
0.1529	0.99	0.99
0.1647	0.99	0.99
0.1765	0.99	0.99
0.1882	0.99	0.99
0.2	0.99	0.99
0.2118	0.99	0.99
0.2235	0.99	0.99
0.2353	0.99	0.99
0.2471	0.99	0.99
0.2588	0.99	0.99
0.2706	0.99	0.99
0.2824	0.99	0.99
0.2941	0.99	0.99
0.3059	0.99	0.99
0.3176	0.99	0.99
0.3294	0.99	0.99
0.3412	0.99	0.99
0.3529	0.99	0.99
0.3647	0.99	0.99
0.3765	0.99	0.99
0.3882	0.99	0.99
0.4	0.99	0.99
0.4118	0.99	0.99
0.4235	0.99	0.99
0.4353	0.99	0.99
0.4471	0.99	0.99
0.4588	0.99	0.99
0.4706	0.99	0.99
0.4824	0.99	0.99
0.4941	0.99	0.99
0.5059	0.99	0.99
0.5176	0.99	0.99
0.5294	0.99	0.99
0.5412	0.99	0.99
0.5529	0.99	0.99
0.5647	0.99	0.99
0.5765	0.99	0.99
0.5882	0.99	0.99
0.6	0.99	0.99
0.6118	0.99	0.99
0.6235	0.99	0.99
0.6353	0.99	0.99
0.6471	0.99	0.99
0.6588	0.99	0.99
0.6706	0.99	0.99
0.6824	0.99	0.99
0.6941	0.99	0.99
0.7059	0.99	0.99
0.7176	0.99	0.99
0.7294	0.99	0.99
0.7412	0.99	0.99
0.7529	0.99	0.99
0.7647	0.99	0.99
0.7765	0.99	0.99
0.7882	0.99	0.99
0.8	0.99	0.99
0.8118	0.99	0.99
0.8235	0.99	0.99
0.8353	0.99	0.99
0.8471	0.99	0.99
0.8588	0.99	0.99
0.8706	0.99	0.99
0.8824	0.99	0.99
0.8941	0.99	0.99
0.9059	0.99	0.99
0.9176	0.99	0.99
0.9294	0.99	0.99
0.9412	0.99	0.99
0.9529	0.99	0.99
0.9647	0.99	0.99
0.9765	0.99	0.99
0.9882	0.99	0.99
1.0	0.99	0.99
1.0118	0.9894	0.9894
1.0235	0.9887	0.9887
1.0353	0.9881	0.9881
1.0471	0.9875	0.9875
1.0588	0.9868	0.9868
1.0706	0.9862	0.9862
1.0824	0.9856	0.9856
1.0941	0.9849	0.9849
1.1059	0.9843	0.9843
1.1176	0.9837	0.9837
1.1294	0.983	0.983
1.1412	0.9824	0.9824
1.1529	0.9818	0.9818
1.1647	0.9811	0.9811
1.1765	0.9805	0.9805
1.1882	0.9799	0.9799
1.2	0.9792	0.9792
1.2118	0.9786	0.9786
1.2235	0.978	0.978
1.2353	0.9773	0.9773
1.2471	0.9767	0.9767
1.2588	0.9761	0.9761
1.2706	0.9754	0.9754
1.2824	0.9748	0.9748
1.2941	0.9742	0.9742
1.3059	0.9735	0.9735
1.3176	0.9729	0.9729
1.3294	0.9723	0.9723
1.3412	0.9716	0.9716
1.3529	0.971	0.971
1.3647	0.9704	0.9704
1.3765	0.9697	0.9697
1.3882	0.9691	0.9691
1.4	0.9685	0.9685
1.4118	0.9678	0.9678
1.4235	0.9672	0.9672
1.4353	0.9666	0.9666
1.4471	0.9659	0.9659
1.4588	0.9653	0.9653
1.4706	0.9647	0.9647
1.4824	0.964	0.964
1.4941	0.9634	0.9634
1.5059	0.9628	0.9628
1.5176	0.9621	0.9621
1.5294	0.9615	0.9615
1.5412	0.9609	0.9609
1.5529	0.9602	0.9602
1.5647	0.9596	0.9596
1.5765	0.959	0.959
1.5882	0.9583	0.9583
1.6	0.9577	0.9577
1.6118	0.9571	0.9571
1.6235	0.9564	0.9564
1.6353	0.9558	0.9558
1.6471	0.9552	0.9552
1.6588	0.9545	0.9545
1.6706	0.9539	0.9539
1.6824	0.9533	0.9533
1.6941	0.9526	0.9526
1.7059	0.952	0.952
1.7176	0.9514	0.9514
